maintenance_id,asset_id,maintenance_type,started_at,completed_at,tool_replaced,source_event_id
MNT-TOOL-CNC-S04-L05-02-0001803,CNC-S04-L05-02,planned_tool_change,2026-08-26T04:30:00+09:00,2026-08-26T05:00:00+09:00,1,
MNT-TOOL-CNC-S02-L05-03-0001805,CNC-S02-L05-03,planned_tool_change,2026-08-26T05:10:00+09:00,2026-08-26T05:40:00+09:00,1,
MNT-TOOL-CNC-S04-L03-04-0001809,CNC-S04-L03-04,planned_tool_change,2026-08-26T06:30:00+09:00,2026-08-26T07:00:00+09:00,1,
MNT-TOOL-CNC-S02-L01-01-0001786,CNC-S02-L01-01,planned_tool_change,2026-08-26T06:50:00+09:00,2026-08-26T07:20:00+09:00,1,
MNT-TOOL-CNC-S04-L03-02-0001805,CNC-S04-L03-02,planned_tool_change,2026-08-26T07:00:00+09:00,2026-08-26T07:30:00+09:00,1,
MNT-TOOL-CNC-S04-L02-04-0001811,CNC-S04-L02-04,planned_tool_change,2026-08-26T07:10:00+09:00,2026-08-26T07:40:00+09:00,1,
MNT-TOOL-CNC-S03-L03-02-0001804,CNC-S03-L03-02,planned_tool_change,2026-08-26T07:50:00+09:00,2026-08-26T08:20:00+09:00,1,
MNT-TOOL-CNC-S01-L01-02-0001818,CNC-S01-L01-02,planned_tool_change,2026-08-26T09:30:00+09:00,2026-08-26T10:00:00+09:00,1,
MNT-TOOL-CNC-S02-L01-02-0001794,CNC-S02-L01-02,planned_tool_change,2026-08-26T09:30:00+09:00,2026-08-26T10:00:00+09:00,1,
MNT-TOOL-CNC-S02-L02-02-0001813,CNC-S02-L02-02,planned_tool_change,2026-08-26T09:40:00+09:00,2026-08-26T10:10:00+09:00,1,
MNT-TOOL-CNC-S01-L02-02-0001801,CNC-S01-L02-02,planned_tool_change,2026-08-26T09:50:00+09:00,2026-08-26T10:20:00+09:00,1,
MNT-TOOL-CNC-S03-L04-03-0001799,CNC-S03-L04-03,planned_tool_change,2026-08-26T10:10:00+09:00,2026-08-26T10:40:00+09:00,1,
MNT-TOOL-CNC-S04-L01-02-0001802,CNC-S04-L01-02,planned_tool_change,2026-08-26T10:10:00+09:00,2026-08-26T10:40:00+09:00,1,
MNT-TOOL-CNC-S03-L05-04-0001815,CNC-S03-L05-04,planned_tool_change,2026-08-26T10:30:00+09:00,2026-08-26T11:00:00+09:00,1,
MNT-TOOL-CNC-S01-L03-03-0001807,CNC-S01-L03-03,planned_tool_change,2026-08-26T10:50:00+09:00,2026-08-26T11:20:00+09:00,1,
MNT-TOOL-CNC-S02-L01-04-0001825,CNC-S02-L01-04,planned_tool_change,2026-08-26T11:50:00+09:00,2026-08-26T12:20:00+09:00,1,
MNT-TOOL-CNC-S03-L03-04-0001813,CNC-S03-L03-04,planned_tool_change,2026-08-26T15:10:00+09:00,2026-08-26T15:40:00+09:00,1,
MNT-TOOL-CNC-S02-L03-01-0001827,CNC-S02-L03-01,planned_tool_change,2026-08-26T16:20:00+09:00,2026-08-26T16:50:00+09:00,1,
MNT-TOOL-CNC-S02-L03-04-0001826,CNC-S02-L03-04,planned_tool_change,2026-08-26T18:10:00+09:00,2026-08-26T18:40:00+09:00,1,
MNT-TOOL-CNC-S04-L04-01-0001826,CNC-S04-L04-01,planned_tool_change,2026-08-26T18:10:00+09:00,2026-08-26T18:40:00+09:00,1,
MNT-TOOL-CNC-S02-L04-02-0001828,CNC-S02-L04-02,planned_tool_change,2026-08-26T19:50:00+09:00,2026-08-26T20:20:00+09:00,1,
MNT-TOOL-CNC-S01-L01-01-0001852,CNC-S01-L01-01,planned_tool_change,2026-08-26T20:50:00+09:00,2026-08-26T21:20:00+09:00,1,
MNT-TOOL-CNC-S04-L02-03-0001854,CNC-S04-L02-03,planned_tool_change,2026-08-26T21:30:00+09:00,2026-08-26T22:00:00+09:00,1,
MNT-TOOL-CNC-S02-L02-03-0001839,CNC-S02-L02-03,planned_tool_change,2026-08-26T22:20:00+09:00,2026-08-26T22:50:00+09:00,1,
MNT-TOOL-CNC-S01-L02-04-0001846,CNC-S01-L02-04,planned_tool_change,2026-08-26T22:50:00+09:00,2026-08-26T23:20:00+09:00,1,
MNT-TOOL-CNC-S03-L02-02-0001884,CNC-S03-L02-02,planned_tool_change,2026-08-27T07:30:00+09:00,2026-08-27T08:00:00+09:00,1,
MNT-TOOL-CNC-S01-L05-03-0001865,CNC-S01-L05-03,planned_tool_change,2026-08-27T09:00:00+09:00,2026-08-27T09:30:00+09:00,1,
MNT-EVT-a0f47d883f69c423-001,CNC-S02-L05-03,failure_recovery,2026-08-27T10:00:00+09:00,2026-08-27T15:00:00+09:00,0,EVT-a0f47d883f69c423-001
MNT-TOOL-CNC-S03-L05-03-0001882,CNC-S03-L05-03,planned_tool_change,2026-08-27T12:40:00+09:00,2026-08-27T13:10:00+09:00,1,
MNT-TOOL-CNC-S01-L03-01-0001883,CNC-S01-L03-01,planned_tool_change,2026-08-27T14:40:00+09:00,2026-08-27T15:10:00+09:00,1,
MNT-TOOL-CNC-S03-L01-04-0001904,CNC-S03-L01-04,planned_tool_change,2026-08-27T14:40:00+09:00,2026-08-27T15:10:00+09:00,1,
MNT-TOOL-CNC-S04-L04-04-0001899,CNC-S04-L04-04,planned_tool_change,2026-08-27T15:30:00+09:00,2026-08-27T16:00:00+09:00,1,
MNT-TOOL-CNC-S02-L03-03-0001903,CNC-S02-L03-03,planned_tool_change,2026-08-27T15:40:00+09:00,2026-08-27T16:10:00+09:00,1,
MNT-TOOL-CNC-S04-L01-04-0001910,CNC-S04-L01-04,planned_tool_change,2026-08-27T16:40:00+09:00,2026-08-27T17:10:00+09:00,1,
MNT-TOOL-CNC-S03-L01-02-0001928,CNC-S03-L01-02,planned_tool_change,2026-08-27T22:40:00+09:00,2026-08-27T23:10:00+09:00,1,
MNT-TOOL-CNC-S01-L04-03-0001915,CNC-S01-L04-03,planned_tool_change,2026-08-27T23:20:00+09:00,2026-08-27T23:50:00+09:00,1,
MNT-EVT-15c53b705e117eac-001,CNC-S02-L05-01,failure_recovery,2026-08-28T01:00:00+09:00,2026-08-28T09:00:00+09:00,0,EVT-15c53b705e117eac-001
MNT-TOOL-CNC-S04-L02-02-0001937,CNC-S04-L02-02,planned_tool_change,2026-08-28T01:40:00+09:00,2026-08-28T02:10:00+09:00,1,
MNT-EVT-fdd4b687ecc1c84b-001,CNC-S03-L01-01,failure_recovery,2026-08-28T02:00:00+09:00,2026-08-28T08:00:00+09:00,0,EVT-fdd4b687ecc1c84b-001
MNT-TOOL-CNC-S04-L05-04-0001933,CNC-S04-L05-04,planned_tool_change,2026-08-28T03:40:00+09:00,2026-08-28T04:10:00+09:00,1,
MNT-TOOL-CNC-S02-L04-01-0001947,CNC-S02-L04-01,planned_tool_change,2026-08-28T05:00:00+09:00,2026-08-28T05:30:00+09:00,1,
MNT-TOOL-CNC-S03-L03-01-0001935,CNC-S03-L03-01,planned_tool_change,2026-08-28T05:00:00+09:00,2026-08-28T05:30:00+09:00,1,
MNT-TOOL-CNC-S01-L05-02-0001948,CNC-S01-L05-02,planned_tool_change,2026-08-28T05:20:00+09:00,2026-08-28T05:50:00+09:00,1,
MNT-TOOL-CNC-S04-L01-03-0001937,CNC-S04-L01-03,planned_tool_change,2026-08-28T05:40:00+09:00,2026-08-28T06:10:00+09:00,1,
MNT-TOOL-CNC-S02-L02-01-0001935,CNC-S02-L02-01,planned_tool_change,2026-08-28T06:20:00+09:00,2026-08-28T06:50:00+09:00,1,
MNT-TOOL-CNC-S02-L05-04-0001939,CNC-S02-L05-04,planned_tool_change,2026-08-28T06:20:00+09:00,2026-08-28T06:50:00+09:00,1,
MNT-TOOL-CNC-S02-L02-04-0001952,CNC-S02-L02-04,planned_tool_change,2026-08-28T06:40:00+09:00,2026-08-28T07:10:00+09:00,1,
MNT-TOOL-CNC-S01-L01-04-0001936,CNC-S01-L01-04,planned_tool_change,2026-08-28T07:20:00+09:00,2026-08-28T07:50:00+09:00,1,
MNT-TOOL-CNC-S04-L05-01-0001920,CNC-S04-L05-01,planned_tool_change,2026-08-28T09:00:00+09:00,2026-08-28T09:30:00+09:00,1,
MNT-TOOL-CNC-S01-L05-04-0001963,CNC-S01-L05-04,planned_tool_change,2026-08-28T10:20:00+09:00,2026-08-28T10:50:00+09:00,1,
MNT-TOOL-CNC-S02-L04-03-0001956,CNC-S02-L04-03,planned_tool_change,2026-08-28T10:20:00+09:00,2026-08-28T10:50:00+09:00,1,
MNT-EVT-49dfb738a8c3bf91-001,CMP-S04-L01-01,failure_recovery,2026-08-28T11:00:00+09:00,2026-08-28T16:00:00+09:00,0,EVT-49dfb738a8c3bf91-001
MNT-TOOL-CNC-S01-L03-04-0001966,CNC-S01-L03-04,planned_tool_change,2026-08-28T11:20:00+09:00,2026-08-28T11:50:00+09:00,1,
MNT-TOOL-CNC-S03-L02-04-0001968,CNC-S03-L02-04,planned_tool_change,2026-08-28T12:00:00+09:00,2026-08-28T12:30:00+09:00,1,
MNT-TOOL-CNC-S03-L04-01-0001955,CNC-S03-L04-01,planned_tool_change,2026-08-28T12:00:00+09:00,2026-08-28T12:30:00+09:00,1,
MNT-TOOL-CNC-S03-L05-01-0001960,CNC-S03-L05-01,planned_tool_change,2026-08-28T12:20:00+09:00,2026-08-28T12:50:00+09:00,1,
MNT-TOOL-CNC-S03-L03-03-0001970,CNC-S03-L03-03,planned_tool_change,2026-08-28T12:40:00+09:00,2026-08-28T13:10:00+09:00,1,
MNT-TOOL-CNC-S04-L03-01-0001971,CNC-S04-L03-01,planned_tool_change,2026-08-28T13:00:00+09:00,2026-08-28T13:30:00+09:00,1,
MNT-TOOL-CNC-S02-L04-04-0001976,CNC-S02-L04-04,planned_tool_change,2026-08-28T14:40:00+09:00,2026-08-28T15:10:00+09:00,1,
MNT-TOOL-CNC-S03-L04-04-0001978,CNC-S03-L04-04,planned_tool_change,2026-08-28T15:20:00+09:00,2026-08-28T15:50:00+09:00,1,
MNT-TOOL-CNC-S01-L04-01-0001967,CNC-S01-L04-01,planned_tool_change,2026-08-28T17:40:00+09:00,2026-08-28T18:10:00+09:00,1,
MNT-TOOL-CNC-S04-L02-01-0001973,CNC-S04-L02-01,planned_tool_change,2026-08-28T17:40:00+09:00,2026-08-28T18:10:00+09:00,1,
MNT-TOOL-CNC-S02-L05-02-0001981,CNC-S02-L05-02,planned_tool_change,2026-08-28T18:20:00+09:00,2026-08-28T18:50:00+09:00,1,
MNT-TOOL-CNC-S02-L01-03-0001988,CNC-S02-L01-03,planned_tool_change,2026-08-28T18:40:00+09:00,2026-08-28T19:10:00+09:00,1,
MNT-TOOL-CNC-S01-L04-04-0001958,CNC-S01-L04-04,planned_tool_change,2026-08-28T19:00:00+09:00,2026-08-28T19:30:00+09:00,1,
MNT-EVT-c1827d74e765979b-001,CNC-S02-L02-04,failure_recovery,2026-08-28T19:00:00+09:00,2026-08-28T22:00:00+09:00,0,EVT-c1827d74e765979b-001
MNT-TOOL-CNC-S01-L02-03-0001991,CNC-S01-L02-03,planned_tool_change,2026-08-28T19:40:00+09:00,2026-08-28T20:10:00+09:00,1,
MNT-TOOL-CNC-S01-L03-02-0001991,CNC-S01-L03-02,planned_tool_change,2026-08-28T19:40:00+09:00,2026-08-28T20:10:00+09:00,1,
MNT-EVT-618c201baa0a73fa-001,CNC-S03-L02-01,failure_recovery,2026-08-28T20:10:00+09:00,2026-08-28T23:00:00+09:00,1,EVT-618c201baa0a73fa-001
MNT-TOOL-CNC-S01-L01-03-0001993,CNC-S01-L01-03,planned_tool_change,2026-08-28T20:20:00+09:00,2026-08-28T20:50:00+09:00,1,
MNT-TOOL-CNC-S03-L04-02-0001994,CNC-S03-L04-02,planned_tool_change,2026-08-28T20:40:00+09:00,2026-08-28T21:10:00+09:00,1,
MNT-TOOL-CNC-S01-L04-02-0001984,CNC-S01-L04-02,planned_tool_change,2026-08-28T21:20:00+09:00,2026-08-28T21:50:00+09:00,1,
MNT-TOOL-CNC-S01-L05-01-0001996,CNC-S01-L05-01,planned_tool_change,2026-08-28T21:20:00+09:00,2026-08-28T21:50:00+09:00,1,
MNT-EVT-2b7894abb96a9fd7-001,CNC-S04-L02-03,failure_recovery,2026-08-28T22:00:00+09:00,2026-08-29T00:00:00+09:00,0,EVT-2b7894abb96a9fd7-001
MNT-TOOL-CNC-S02-L03-02-0001987,CNC-S02-L03-02,planned_tool_change,2026-08-29T01:20:00+09:00,2026-08-29T01:50:00+09:00,1,
MNT-TOOL-CNC-S03-L05-02-0002008,CNC-S03-L05-02,planned_tool_change,2026-08-29T01:20:00+09:00,2026-08-29T01:50:00+09:00,1,
MNT-TOOL-CNC-S02-L01-01-0001985,CNC-S02-L01-01,planned_tool_change,2026-08-29T01:40:00+09:00,2026-08-29T02:10:00+09:00,1,
MNT-TOOL-CNC-S04-L01-01-0002009,CNC-S04-L01-01,planned_tool_change,2026-08-29T01:40:00+09:00,2026-08-29T02:10:00+09:00,1,
MNT-TOOL-CNC-S04-L03-03-0002006,CNC-S04-L03-03,planned_tool_change,2026-08-29T02:00:00+09:00,2026-08-29T02:30:00+09:00,1,
MNT-TOOL-CNC-S04-L05-02-0002011,CNC-S04-L05-02,planned_tool_change,2026-08-29T02:20:00+09:00,2026-08-29T02:50:00+09:00,1,
MNT-TOOL-CNC-S01-L02-01-0002012,CNC-S01-L02-01,planned_tool_change,2026-08-29T02:40:00+09:00,2026-08-29T03:10:00+09:00,1,
MNT-TOOL-CNC-S03-L01-03-0002012,CNC-S03-L01-03,planned_tool_change,2026-08-29T02:40:00+09:00,2026-08-29T03:10:00+09:00,1,
MNT-TOOL-CNC-S04-L04-03-0002000,CNC-S04-L04-03,planned_tool_change,2026-08-29T03:00:00+09:00,2026-08-29T03:30:00+09:00,1,
MNT-TOOL-CNC-S03-L04-03-0001997,CNC-S03-L04-03,planned_tool_change,2026-08-29T04:40:00+09:00,2026-08-29T05:10:00+09:00,1,
MNT-TOOL-CNC-S04-L04-02-0002006,CNC-S04-L04-02,planned_tool_change,2026-08-29T04:40:00+09:00,2026-08-29T05:10:00+09:00,1,
MNT-TOOL-CNC-S02-L05-03-0002005,CNC-S02-L05-03,planned_tool_change,2026-08-29T05:20:00+09:00,2026-08-29T05:50:00+09:00,1,
MNT-TOOL-CNC-S03-L02-03-0001996,CNC-S03-L02-03,planned_tool_change,2026-08-29T05:20:00+09:00,2026-08-29T05:50:00+09:00,1,
MNT-TOOL-CNC-S04-L02-04-0002025,CNC-S04-L02-04,planned_tool_change,2026-08-29T07:00:00+09:00,2026-08-29T07:30:00+09:00,1,
MNT-TOOL-CNC-S03-L03-02-0002018,CNC-S03-L03-02,planned_tool_change,2026-08-29T07:40:00+09:00,2026-08-29T08:10:00+09:00,1,
MNT-EVT-f0c2d0dce47cd070-001,CNC-S03-L02-04,failure_recovery,2026-08-29T08:00:00+09:00,2026-08-29T16:00:00+09:00,0,EVT-f0c2d0dce47cd070-001
MNT-TOOL-CNC-S04-L03-02-0002025,CNC-S04-L03-02,planned_tool_change,2026-08-29T08:50:00+09:00,2026-08-29T09:20:00+09:00,1,
MNT-TOOL-CNC-S02-L05-01-0001985,CNC-S02-L05-01,planned_tool_change,2026-08-29T09:40:00+09:00,2026-08-29T10:10:00+09:00,1,
MNT-TOOL-CNC-S02-L03-01-0002024,CNC-S02-L03-01,planned_tool_change,2026-08-29T10:30:00+09:00,2026-08-29T11:00:00+09:00,1,
MNT-TOOL-CNC-S01-L01-02-0002039,CNC-S01-L01-02,planned_tool_change,2026-08-29T11:40:00+09:00,2026-08-29T12:10:00+09:00,1,
MNT-TOOL-CNC-S03-L05-04-0002033,CNC-S03-L05-04,planned_tool_change,2026-08-29T11:40:00+09:00,2026-08-29T12:10:00+09:00,1,
MNT-TOOL-CNC-S04-L03-04-0002039,CNC-S04-L03-04,planned_tool_change,2026-08-29T11:40:00+09:00,2026-08-29T12:10:00+09:00,1,
MNT-TOOL-CNC-S01-L02-02-0002028,CNC-S01-L02-02,planned_tool_change,2026-08-29T14:00:00+09:00,2026-08-29T14:30:00+09:00,1,
MNT-TOOL-CNC-S04-L05-03-0002047,CNC-S04-L05-03,planned_tool_change,2026-08-29T14:20:00+09:00,2026-08-29T14:50:00+09:00,1,
MNT-TOOL-CNC-S02-L02-02-0002044,CNC-S02-L02-02,planned_tool_change,2026-08-29T15:10:00+09:00,2026-08-29T15:40:00+09:00,1,
MNT-TOOL-CNC-S03-L03-04-0002029,CNC-S03-L03-04,planned_tool_change,2026-08-29T15:40:00+09:00,2026-08-29T16:10:00+09:00,1,
MNT-TOOL-CNC-S02-L01-02-0002033,CNC-S02-L01-02,planned_tool_change,2026-08-29T17:40:00+09:00,2026-08-29T18:10:00+09:00,1,
MNT-TOOL-CNC-S01-L01-01-0002059,CNC-S01-L01-01,planned_tool_change,2026-08-29T18:20:00+09:00,2026-08-29T18:50:00+09:00,1,
MNT-TOOL-CNC-S01-L03-03-0002047,CNC-S01-L03-03,planned_tool_change,2026-08-29T19:20:00+09:00,2026-08-29T19:50:00+09:00,1,
MNT-TOOL-CNC-S03-L01-01-0002049,CNC-S03-L01-01,planned_tool_change,2026-08-29T21:00:00+09:00,2026-08-29T21:30:00+09:00,1,
MNT-TOOL-CNC-S04-L01-02-0002050,CNC-S04-L01-02,planned_tool_change,2026-08-29T21:20:00+09:00,2026-08-29T21:50:00+09:00,1,
MNT-TOOL-CNC-S02-L01-04-0002070,CNC-S02-L01-04,planned_tool_change,2026-08-29T22:00:00+09:00,2026-08-29T22:30:00+09:00,1,
MNT-TOOL-CNC-S02-L04-02-0002054,CNC-S02-L04-02,planned_tool_change,2026-08-29T23:40:00+09:00,2026-08-30T00:10:00+09:00,1,
MNT-TOOL-CNC-S04-L02-03-0002069,CNC-S04-L02-03,planned_tool_change,2026-08-29T23:40:00+09:00,2026-08-30T00:10:00+09:00,1,
MNT-TOOL-CNC-S04-L04-01-0002074,CNC-S04-L04-01,planned_tool_change,2026-08-30T05:20:00+09:00,2026-08-30T05:50:00+09:00,1,
MNT-TOOL-CNC-S02-L03-04-0002077,CNC-S02-L03-04,planned_tool_change,2026-08-30T06:20:00+09:00,2026-08-30T06:50:00+09:00,1,
MNT-TOOL-CNC-S02-L02-03-0002084,CNC-S02-L02-03,planned_tool_change,2026-08-30T08:30:00+09:00,2026-08-30T09:00:00+09:00,1,
MNT-TOOL-CNC-S03-L02-02-0002103,CNC-S03-L02-02,planned_tool_change,2026-08-30T09:00:00+09:00,2026-08-30T09:30:00+09:00,1,
MNT-TOOL-CNC-S01-L02-04-0002093,CNC-S01-L02-04,planned_tool_change,2026-08-30T09:40:00+09:00,2026-08-30T10:10:00+09:00,1,
MNT-TOOL-CNC-S01-L03-01-0002087,CNC-S01-L03-01,planned_tool_change,2026-08-30T11:10:00+09:00,2026-08-30T11:40:00+09:00,1,
MNT-TOOL-CNC-S03-L05-03-0002097,CNC-S03-L05-03,planned_tool_change,2026-08-30T12:50:00+09:00,2026-08-30T13:20:00+09:00,1,
MNT-TOOL-CNC-S04-L01-04-0002114,CNC-S04-L01-04,planned_tool_change,2026-08-30T13:10:00+09:00,2026-08-30T13:40:00+09:00,1,
MNT-TOOL-CNC-S01-L05-03-0002102,CNC-S01-L05-03,planned_tool_change,2026-08-30T16:30:00+09:00,2026-08-30T17:00:00+09:00,1,
MNT-EVT-13bc1a3c083ec926-001,CNC-S01-L05-02,failure_recovery,2026-08-30T20:10:00+09:00,2026-08-30T22:00:00+09:00,1,EVT-13bc1a3c083ec926-001
MNT-TOOL-CNC-S04-L04-04-0002133,CNC-S04-L04-04,planned_tool_change,2026-08-30T22:00:00+09:00,2026-08-30T22:30:00+09:00,1,
MNT-TOOL-CNC-S02-L03-03-0002141,CNC-S02-L03-03,planned_tool_change,2026-08-30T23:30:00+09:00,2026-08-31T00:00:00+09:00,1,
MNT-TOOL-CNC-S02-L04-01-0002145,CNC-S02-L04-01,planned_tool_change,2026-08-30T23:30:00+09:00,2026-08-31T00:00:00+09:00,1,
